LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
XXX_LMGP06010843	PI(18:10(9Z,12Z,15Z)/18:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065862	52928296	CIBWCGFXPGNENM-BVAWILIRSA-N						
XXX_LMGP06010376	PI(18:10(9Z,12Z,15Z)/18:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065395	52927829	MOJOZGCBRWOPAA-SOTOYEIMSA-N						
XXX_LMGP06010377	PI(18:10(9Z,12Z,15Z)/18:10(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065396	52927830	CIEJLMFQCDEGPI-RNKYKVNBSA-N						
XXX_LMGP06010954	PI(18:10(9Z,12Z,15Z)/18:10(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065973	52928407	JZZCDELPKAXQMT-WIJLKLILSA-N						
XXX_LMGP06010378	PI(18:10(9Z,12Z,15Z)/18:11(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.478884	C45H73O13P	123065397	52927831	ATQSYVCKLRJNDA-XMXHOQAZSA-N						
XXX_LMGP06010379	PI(18:10(9Z,12Z,15Z)/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065398	52927832	SZSJLCKQMHEOML-KUDHWNOUSA-N						
XXX_LMGP06010380	PI(18:10(9Z,12Z,15Z)/19:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	872.541484	C46H81O13P	123065399	52927833	UDACXFQXFKSAAR-IFGDKHOXSA-N						
XXX_LMGP06010381	PI(18:10(9Z,12Z,15Z)/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	888.572784	C47H85O13P	123065400	52927834	NEYTWJXLPLOKTQ-SKHUGADWSA-N						
XXX_LMGP06010382	PI(18:10(9Z,12Z,15Z)/20:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065401	52927835	JINJXVNECLOWQV-SBDZIAIGSA-N						
XXX_LMGP06010383	PI(18:10(9Z,12Z,15Z)/20:9(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065402	52927836	VNHMEESYLWAHOD-GTPDIESASA-N						
XXX_LMGP06010384	PI(18:10(9Z,12Z,15Z)/20:10(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065403	52927837	UFTWVYPIJFMXTK-VZPFAWTPSA-N						
XXX_LMGP06010385	PI(18:10(9Z,12Z,15Z)/20:11(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065404	52927838	RFWMVHQDOHQJEL-QOIIDIFXSA-N						
XXX_LMGP06010386	PI(18:10(9Z,12Z,15Z)/20:12(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.494534	C47H75O13P	123065405	52927839	PHHHAJWYTORSPI-WYMCSZFZSA-N						
XXX_LMGP06010387	PI(18:10(9Z,12Z,15Z)/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	902.588434	C48H87O13P	123065406	52927840	UTVFOTUHIFFWNZ-AJMZSGMXSA-N						
XXX_LMGP06010388	PI(18:10(9Z,12Z,15Z)/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	916.604084	C49H89O13P	123065407	52927841	QFMXGKZFBBUCEB-SNBKEHSISA-N						
XXX_LMGP06010389	PI(18:10(9Z,12Z,15Z)/22:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065408	52927842	VHJWKTXOYQVARK-WRCGREMHSA-N						
XXX_LMGP06010390	PI(18:10(9Z,12Z,15Z)/22:9(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	912.572784	C49H85O13P	123065409	52927843	JZWMNRRZDNWXKF-YNVKPQIFSA-N						
XXX_LMGP06010391	PI(18:10(9Z,12Z,15Z)/22:11(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.541484	C49H81O13P	123065410	52927844	MOOAXIMECUNBCP-FRHWMRNMSA-N						
XXX_LMGP06010392	PI(18:10(9Z,12Z,15Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.510184	C49H77O13P	123065411	52927845	ILCJIKHWWAGUAS-JBUUZVDCSA-N						
XXX_LMGP06050017	PI(18:11(6Z,9Z,12Z,15Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	592.264868	C27H45O12P	123066179	52928612	RZLNVOWKGBDTLF-PDWVIOGTSA-N						
XXX_LMGP06010393	PI(18:11(6Z,9Z,12Z,15Z)/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	774.431934	C39H67O13P	123065412	52927846	YPBOSZLSSPBFRO-AJXBYBEQSA-N						
XXX_LMGP06010394	PI(18:11(6Z,9Z,12Z,15Z)/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	788.447584	C40H69O13P	123065413	52927847	MVRQPZGCHVIQMS-WRDNJWFVSA-N						
XXX_LMGP06010395	PI(18:11(6Z,9Z,12Z,15Z)/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	802.463234	C41H71O13P	123065414	52927848	XGAOGPKLJCNNPI-UVSKZJEESA-N						
XXX_LMGP06010396	PI(18:11(6Z,9Z,12Z,15Z)/14:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	800.447584	C41H69O13P	123065415	52927849	ORWMJZJXOYSQFR-HCHMSHPRSA-N						
XXX_LMGP06010397	PI(18:11(6Z,9Z,12Z,15Z)/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	816.478884	C42H73O13P	123065416	52927850	QERPEYOIDIRFHH-GQQYEPELSA-N						
XXX_LMGP06010398	PI(18:11(6Z,9Z,12Z,15Z)/15:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	814.463234	C42H71O13P	123065417	52927851	RPISIJUAZBDXCZ-ZNWJMVAESA-N						
XXX_LMGP06010399	PI(18:11(6Z,9Z,12Z,15Z)/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	830.494534	C43H75O13P	123065418	52927852	DKUQKSUKCJKLRZ-MUMQNJLHSA-N						
XXX_LMGP06010400	PI(18:11(6Z,9Z,12Z,15Z)/16:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	828.478884	C43H73O13P	123065419	52927853	DEJCHOCUWIAMCD-XNCIXESTSA-N						
XXX_LMGP06010401	PI(18:11(6Z,9Z,12Z,15Z)/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	844.510184	C44H77O13P	123065420	52927854	LPOPHROIKSYASY-XTFGAXLWSA-N						
XXX_LMGP06010402	PI(18:11(6Z,9Z,12Z,15Z)/17:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	842.494534	C44H75O13P	123065421	52927855	PWKIVMQRBSWYMC-QRDMNKOKSA-N						
XXX_LMGP06010403	PI(18:11(6Z,9Z,12Z,15Z)/17:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	840.478884	C44H73O13P	123065422	52927856	FJXSKVMFAOSRBU-DPKMQJSOSA-N						
XXX_LMGP06010404	PI(18:11(6Z,9Z,12Z,15Z)/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	858.525834	C45H79O13P	123065423	52927857	GZVLULVIABQERH-GXJWBDLWSA-N						
XXX_LMGP06010405	PI(18:11(6Z,9Z,12Z,15Z)/18:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	856.510184	C45H77O13P	123065424	52927858	NRPXUYRMHLPEFZ-FDXSHGGGSA-N						
XXX_LMGP06010406	PI(18:11(6Z,9Z,12Z,15Z)/18:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	854.494534	C45H75O13P	123065425	52927859	UHSWLSVHCQBKQB-GZFNITNXSA-N						
XXX_LMGP06010407	PI(18:11(6Z,9Z,12Z,15Z)/18:10(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.478884	C45H73O13P	123065426	52927860	RSSSIKHPVNBVMF-FTODUWRXSA-N						
XXX_LMGP06010408	PI(18:11(6Z,9Z,12Z,15Z)/18:10(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.478884	C45H73O13P	123065427	52927861	TVJHJBOIBYKVNX-ZHPUEQSMSA-N						
XXX_LMGP06010409	PI(18:11(6Z,9Z,12Z,15Z)/18:11(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	850.463234	C45H71O13P	123065428	52927862	YLGUQWDRRWJHLL-HWJFNGMZSA-N						
XXX_LMGP06010410	PI(18:11(6Z,9Z,12Z,15Z)/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	872.541484	C46H81O13P	123065429	52927863	WOEGWXITVRCJFO-QPNJDPAJSA-N						
XXX_LMGP06010411	PI(18:11(6Z,9Z,12Z,15Z)/19:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	870.525834	C46H79O13P	123065430	52927864	WOWLMLRUQHTRGV-GUEUWGJISA-N						
XXX_LMGP06010412	PI(18:11(6Z,9Z,12Z,15Z)/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	886.557134	C47H83O13P	123065431	52927865	BWWMGGIYOREONW-MCRLUDIRSA-N						
XXX_LMGP06010413	PI(18:11(6Z,9Z,12Z,15Z)/20:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	884.541484	C47H81O13P	123065432	52927866	DCXCOFFLEASFCG-XPJVANQRSA-N						
XXX_LMGP06010414	PI(18:11(6Z,9Z,12Z,15Z)/20:9(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	882.525834	C47H79O13P	123065433	52927867	FEJSVSXWSCAAML-GHPXVBKDSA-N						
XXX_LMGP06010415	PI(18:11(6Z,9Z,12Z,15Z)/20:10(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.510184	C47H77O13P	123065434	52927868	MUDQNCVGYLGPLW-VJWPEZSTSA-N						
XXX_LMGP06010416	PI(18:11(6Z,9Z,12Z,15Z)/20:11(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.494534	C47H75O13P	123065435	52927869	AEZKDRRCDUXZRX-NYGIZSNOSA-N						
XXX_LMGP06010417	PI(18:11(6Z,9Z,12Z,15Z)/20:12(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	876.478884	C47H73O13P	123065436	52927870	UHFWOAHFHSGTHM-IZQRJJPTSA-N						
XXX_LMGP06010418	PI(18:11(6Z,9Z,12Z,15Z)/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	900.572784	C48H85O13P	123065437	52927871	NOBMOOAIMDOAJE-XUZJDYCGSA-N						
XXX_LMGP06010419	PI(18:11(6Z,9Z,12Z,15Z)/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	914.588434	C49H87O13P	123065438	52927872	RVHKQPZKQKGFOA-USIRHTBMSA-N						
XXX_LMGP06010420	PI(18:11(6Z,9Z,12Z,15Z)/22:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	912.572784	C49H85O13P	123065439	52927873	GMEAPEOMXUTQES-RDZIXCKCSA-N						
XXX_LMGP06010421	PI(18:11(6Z,9Z,12Z,15Z)/22:9(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	910.557134	C49H83O13P	123065440	52927874	TWLLUOFHDGSZJX-UOGXFBBDSA-N						
XXX_LMGP06010422	PI(18:11(6Z,9Z,12Z,15Z)/22:11(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	906.525834	C49H79O13P	123065441	52927875	GZAAJIYXCCRJLL-IWFHVZPCSA-N						
XXX_LMGP06010423	PI(18:11(6Z,9Z,12Z,15Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	902.494534	C49H75O13P	123065442	52927876	OQHHFSRKZNOOLQ-LMNCZHFOSA-N						
XXX_LMGP06050027	PI(19:7/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	614.343119	C28H55O12P	123066189	52928622	DKQHHQKSUPFNHU-AOGGZJRSSA-N						
XXX_LMGP06010842	PI(19:7/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	796.510184	C40H77O13P	123065861	52928295	MTSYHLWZCUHCLD-QETKDSMISA-N						
XXX_LMGP06010841	PI(19:7/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	810.525834	C41H79O13P	123065860	52928294	GMLFHCCKBSSOTN-NBURIUCMSA-N						
XXX_LMGP06010840	PI(19:7/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	824.541484	C42H81O13P	123065859	52928293	HSUYCHSBGOPODF-CUCDKVCGSA-N						
XXX_LMGP06010424	PI(19:7/14:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	822.525834	C42H79O13P	123065443	52927877	LNMGZVXODTWCIA-HDOZWUAHSA-N						
XXX_LMGP06010839	PI(19:7/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	838.557134	C43H83O13P	123065858	52928292	VDJLODGBHHBOHV-HGTJTCKHSA-N						
XXX_LMGP06010425	PI(19:7/15:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	836.541484	C43H81O13P	123065444	52927878	MLHFAQNWNDSKNM-KAMXZJGZSA-N						
XXX_LMGP06010925	PI(19:7/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	852.572784	C44H85O13P	123065944	52928378	OPEYOZHNBRHYKV-XAHYZKOKSA-N						
XXX_LMGP06010426	PI(19:7/16:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	850.557134	C44H83O13P	123065445	52927879	VIMCTYSHLHCANV-JRUMHEIBSA-N						
XXX_LMGP06010427	PI(19:7/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	866.588434	C45H87O13P	123065446	52927880	VWIICDLMPOBSLM-SNXKPFKBSA-N						
XXX_LMGP06010428	PI(19:7/17:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	864.572784	C45H85O13P	123065447	52927881	QIWNBBCJGSZKEU-DETGOBFUSA-N						
XXX_LMGP06010429	PI(19:7/17:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	862.557134	C45H83O13P	123065448	52927882	HMIPIAYJYFUFSY-CAVUZRBDSA-N						
XXX_LMGP06010838	PI(19:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	880.604084	C46H89O13P	123065857	52928291	KWPCNXAOCVOWPA-HWTSBYLISA-N						
XXX_LMGP06010430	PI(19:7/18:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	878.588434	C46H87O13P	123065449	52927883	AKSTUMKXNGSODU-JZUXMLHUSA-N						
XXX_LMGP06010431	PI(19:7/18:9(9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	876.572784	C46H85O13P	123065450	52927884	NUMIHVUWHVIWMT-BWSSPVHRSA-N						
XXX_LMGP06010432	PI(19:7/18:10(6Z,9Z,12Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065451	52927885	LAUOTKJDKXOUIB-VHUJZVCTSA-N						
XXX_LMGP06010433	PI(19:7/18:10(9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	874.557134	C46H83O13P	123065452	52927886	VRVLMMXZNREIPA-KUDHWNOUSA-N						
XXX_LMGP06010434	PI(19:7/18:11(6Z,9Z,12Z,15Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	872.541484	C46H81O13P	123065453	52927887	FYVOLQVLSOLGFJ-FSNOFSPTSA-N						
XXX_LMGP06010837	PI(19:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	894.619734	C47H91O13P	123065856	52928290	NCHYWNQLHIRIPV-OXRHWTJRSA-N						
XXX_LMGP06010435	PI(19:7/19:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	892.604084	C47H89O13P	123065454	52927888	PYGQLIAXRZDKPB-AHCKQJGESA-N						
XXX_LMGP06010436	PI(19:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	908.635384	C48H93O13P	123065455	52927889	DYOOVSNOVFKNOV-LMPADNAWSA-N						
XXX_LMGP06010437	PI(19:7/20:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	906.619734	C48H91O13P	123065456	52927890	FMXPSMMZFGUXJU-BTHIBXIVSA-N						
XXX_LMGP06010438	PI(19:7/20:9(11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	904.604084	C48H89O13P	123065457	52927891	KEBBXVKTDBWBQR-XPIRGMQLSA-N						
XXX_LMGP06010439	PI(19:7/20:10(8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	902.588434	C48H87O13P	123065458	52927892	LQIOHLXQMNZURD-TXTPSHBLSA-N						
XXX_LMGP06010440	PI(19:7/20:11(5Z,8Z,11Z,14Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	900.572784	C48H85O13P	123065459	52927893	UNISCSAECSQMPE-LWRHQNQRSA-N						
XXX_LMGP06010441	PI(19:7/20:12(5Z,8Z,11Z,14Z,17Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	898.557134	C48H83O13P	123065460	52927894	WJWXMXFHNFPVDA-OLNWWJCUSA-N						
XXX_LMGP06010442	PI(19:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	922.651034	C49H95O13P	123065461	52927895	ISJVOHVEPQEGBQ-VEAHQXLZSA-N						
XXX_LMGP06010443	PI(19:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	936.666684	C50H97O13P	123065462	52927896	OVPJSGUMDOBFRL-XAFAXMJHSA-N						
XXX_LMGP06010444	PI(19:7/22:8(11Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	934.651034	C50H95O13P	123065463	52927897	UAQQVTJOMUVVMR-CMZOEEIASA-N						
XXX_LMGP06010445	PI(19:7/22:9(13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	932.635384	C50H93O13P	123065464	52927898	VHDZEGDMFLRWLS-DGEIVIKHSA-N						
XXX_LMGP06010446	PI(19:7/22:11(7Z,10Z,13Z,16Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	928.604084	C50H89O13P	123065465	52927899	BRLBRAMTZAOXIK-BEJVBCSISA-N						
XXX_LMGP06010447	PI(19:7/22:13(4Z,7Z,10Z,13Z,16Z,19Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	924.572784	C50H85O13P	123065466	52927900	JAZKBHTXTGGCHH-VKCLPJIKSA-N						
XXX_LMGP06050018	PI(19:8(9Z)/0:0)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Monoacylglycerophosphoinositols [GP0605]	612.327469	C28H53O12P	123066180	52928613	USRBSGCIOAIXMX-DGWSKNHYSA-N						
XXX_LMGP06010448	PI(19:8(9Z)/12:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	794.494534	C40H75O13P	123065467	52927901	MGCKGRFWHQCOSS-FLQUJWTRSA-N						
XXX_LMGP06010449	PI(19:8(9Z)/13:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	808.510184	C41H77O13P	123065468	52927902	SJVJQPXFIJCNAI-WGBJGAONSA-N						
XXX_LMGP06010450	PI(19:8(9Z)/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	822.525834	C42H79O13P	123065469	52927903	PMEQTWRLLBPPMA-YAVDBIGXSA-N						
XXX_LMGP06010451	PI(19:8(9Z)/14:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	820.510184	C42H77O13P	123065470	52927904	QRFQOYWKXJKHBO-IKURCCNRSA-N						
XXX_LMGP06010452	PI(19:8(9Z)/15:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	836.541484	C43H81O13P	123065471	52927905	FTBASEKXAJJKCX-MOJWEGDXSA-N						
XXX_LMGP06010453	PI(19:8(9Z)/15:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	834.525834	C43H79O13P	123065472	52927906	OFKKIPDTPYCEGR-MGBXTIEUSA-N						
XXX_LMGP06010454	PI(19:8(9Z)/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	850.557134	C44H83O13P	123065473	52927907	HGURSLXHOBDGRP-UGGSEQNZSA-N						
XXX_LMGP06010455	PI(19:8(9Z)/16:8(9Z))	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	848.541484	C44H81O13P	123065474	52927908	NYFFHMAHXDEWKK-OOQPCSBLSA-N						
XXX_LMGP06010456	PI(19:8(9Z)/17:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	Diacylglycerophosphoinositols [GP0601]	864.572784	C45H85O13P	123065475	52927909	BNEZIZGWUXKYBJ-INLPTSQGSA-N						
